,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp('C),Humidity(%),CPI
23240,20150827,2015-08-27,목,0,8,1965,17.0,74.5,0.0
23241,20150827,2015-08-27,목,0,9,2227,17.0,77.0,0.0
23242,20150827,2015-08-27,목,0,10,539,18.0,68.0,0.0
23243,20150827,2015-08-27,목,0,11,450,18.0,59.0,0.0
23244,20150827,2015-08-27,목,0,12,1994,19.0,56.0,0.0
23245,20150827,2015-08-27,목,0,13,2679,19.0,56.0,0.0
23246,20150827,2015-08-27,목,0,14,331,19.5,54.0,0.0
23247,20150827,2015-08-27,목,0,15,2834,20.0,49.0,0.0
23248,20150827,2015-08-27,목,0,16,2817,19.0,52.0,0.0
23249,20150827,2015-08-27,목,0,17,3112,19.0,52.0,0.0
23250,20150827,2015-08-27,목,0,18,2883,17.0,73.0,0.0
23251,20150827,2015-08-27,목,0,19,745,16.0,77.0,0.0
23252,20150827,2015-08-27,목,0,20,657,15.0,82.0,0.0
23253,20150827,2015-08-27,목,0,21,574,15.0,82.0,0.0
23254,20150827,2015-08-27,목,0,22,264,15.0,82.0,0.0
23255,20150827,2015-08-27,목,0,23,249,15.0,82.0,0.0
23256,20150828,2015-08-28,금,0,0,240,15.0,82.0,0.0
23257,20150828,2015-08-28,금,0,1,249,14.0,88.0,0.0
23258,20150828,2015-08-28,금,0,2,240,14.0,88.0,0.0
23259,20150828,2015-08-28,금,0,3,407,13.0,88.0,0.0
23260,20150828,2015-08-28,금,0,4,4683,13.0,88.0,0.0
23261,20150828,2015-08-28,금,0,5,312,12.5,88.0,0.0
23262,20150828,2015-08-28,금,0,6,331,13.0,82.0,0.0
23263,20150828,2015-08-28,금,0,7,2895,14.5,79.5,0.0
23264,20150828,2015-08-28,금,0,8,420,16.5,70.0,0.0
23265,20150828,2015-08-28,금,0,9,404,18.0,59.0,0.0
23266,20150828,2015-08-28,금,0,10,5149,18.5,54.0,0.0
23267,20150828,2015-08-28,금,0,11,7282,20.0,49.0,0.0
23268,20150828,2015-08-28,금,0,12,259,20.0,50.5,0.0
23269,20150828,2015-08-28,금,0,13,406,20.0,47.5,0.0
23270,20150828,2015-08-28,금,0,14,224,20.0,50.5,0.0
23271,20150828,2015-08-28,금,0,15,2918,20.5,47.5,0.0
23272,20150828,2015-08-28,금,0,16,2848,21.0,44.5,0.0
23273,20150828,2015-08-28,금,0,17,2065,20.5,44.5,0.0
23274,20150828,2015-08-28,금,0,18,447,19.5,49.0,0.0
23275,20150828,2015-08-28,금,0,19,439,18.5,57.5,0.0
23276,20150828,2015-08-28,금,0,20,540,17.0,70.0,0.0
23277,20150828,2015-08-28,금,0,21,2651,16.5,72.0,0.0
23278,20150828,2015-08-28,금,0,22,2906,16.0,74.5,0.0
23279,20150828,2015-08-28,금,0,23,239,16.0,77.0,0.0
23280,20150829,2015-08-29,토,1,0,227,16.0,70.0,0.0
23281,20150829,2015-08-29,토,1,1,227,16.0,72.0,0.0
23282,20150829,2015-08-29,토,1,2,225,16.0,77.0,0.0
23283,20150829,2015-08-29,토,1,3,223,15.5,79.5,0.0
23284,20150829,2015-08-29,토,1,4,755,16.0,77.0,0.0
23285,20150829,2015-08-29,토,1,5,292,16.0,82.0,0.0
23286,20150829,2015-08-29,토,1,6,936,16.0,82.0,0.0
23287,20150829,2015-08-29,토,1,7,2548,16.5,79.5,0.0
23288,20150829,2015-08-29,토,1,8,1963,17.5,77.0,0.0
23289,20150829,2015-08-29,토,1,9,2832,19.5,66.0,0.0
23290,20150829,2015-08-29,토,1,10,2697,20.5,56.5,0.0
23291,20150829,2015-08-29,토,1,11,262,21.5,49.5,0.0
23292,20150829,2015-08-29,토,1,12,259,21.0,54.5,0.0
23293,20150829,2015-08-29,토,1,13,406,22.0,53.0,0.0
23294,20150829,2015-08-29,토,1,14,224,22.0,55.0,0.0
23295,20150829,2015-08-29,토,1,15,2918,20.5,62.0,0.0
23296,20150829,2015-08-29,토,1,16,2848,19.5,75.5,0.0
23297,20150829,2015-08-29,토,1,17,2065,19.0,75.5,0.0
23298,20150829,2015-08-29,토,1,18,447,19.0,73.0,0.0
23299,20150829,2015-08-29,토,1,19,439,18.0,85.5,0.0
23300,20150829,2015-08-29,토,1,20,469,18.0,85.5,0.0
23301,20150829,2015-08-29,토,1,21,597,18.0,85.5,0.0
23302,20150829,2015-08-29,토,1,22,390,18.0,88.0,0.0
23303,20150829,2015-08-29,토,1,23,236,18.0,88.0,0.0
23304,20150830,2015-08-30,일,1,0,235,17.0,88.0,0.0
23305,20150830,2015-08-30,일,1,1,237,17.0,82.0,0.0
23306,20150830,2015-08-30,일,1,2,223,17.0,82.0,0.0
23307,20150830,2015-08-30,일,1,3,370,17.0,82.0,0.0
23308,20150830,2015-08-30,일,1,4,583,16.5,85.0,0.0
23309,20150830,2015-08-30,일,1,5,222,16.0,88.0,0.0
23310,20150830,2015-08-30,일,1,6,4424,16.0,88.0,0.0
23311,20150830,2015-08-30,일,1,7,1944,17.0,77.0,0.0
23312,20150830,2015-08-30,일,1,8,1703,17.0,77.0,0.0
23313,20150830,2015-08-30,일,1,9,507,18.0,73.0,0.0
23314,20150830,2015-08-30,일,1,10,265,18.5,75.0,0.0
23315,20150830,2015-08-30,일,1,11,264,19.0,78.0,0.0
23316,20150830,2015-08-30,일,1,12,271,19.0,78.0,0.0
23317,20150830,2015-08-30,일,1,13,270,19.0,78.0,0.0
23318,20150830,2015-08-30,일,1,14,731,19.5,75.5,0.0
23319,20150830,2015-08-30,일,1,15,2657,20.0,73.0,0.0
23320,20150830,2015-08-30,일,1,16,2607,19.5,75.5,0.0
23321,20150830,2015-08-30,일,1,17,2285,19.0,78.0,0.0
23322,20150830,2015-08-30,일,1,18,2253,18.5,80.5,0.0
23323,20150830,2015-08-30,일,1,19,2160,18.0,80.0,0.0
23324,20150830,2015-08-30,일,1,20,495,18.0,77.0,0.0
23325,20150830,2015-08-30,일,1,21,2669,17.0,82.0,0.0
23326,20150830,2015-08-30,일,1,22,2627,17.0,82.0,0.0
23327,20150830,2015-08-30,일,1,23,245,17.0,82.0,0.0
23328,20150831,2015-08-31,월,0,0,234,16.0,88.0,0.0
23329,20150831,2015-08-31,월,0,1,217,16.0,88.0,0.0
23330,20150831,2015-08-31,월,0,2,228,16.0,88.0,0.0
23331,20150831,2015-08-31,월,0,3,215,16.0,88.0,0.0
23332,20150831,2015-08-31,월,0,4,238,16.0,88.0,0.0
23333,20150831,2015-08-31,월,0,5,2584,15.0,94.0,0.0
23334,20150831,2015-08-31,월,0,6,249,15.0,94.0,0.0
23335,20150831,2015-08-31,월,0,7,2747,15.0,94.0,0.0
23336,20150831,2015-08-31,월,0,8,414,15.5,91.0,0.0
23337,20150831,2015-08-31,월,0,9,566,16.0,88.0,0.0
23338,20150831,2015-08-31,월,0,10,5249,15.5,91.0,0.0
23339,20150831,2015-08-31,월,0,11,963,15.0,94.0,0.0
23340,20150831,2015-08-31,월,0,12,561,15.0,94.0,0.0
23341,20150831,2015-08-31,월,0,13,319,16.0,88.0,0.0
23342,20150831,2015-08-31,월,0,14,356,16.0,88.0,0.0
23343,20150831,2015-08-31,월,0,15,2596,16.0,88.0,0.0
23344,20150831,2015-08-31,월,0,16,383,15.0,94.0,0.0
23345,20150831,2015-08-31,월,0,17,2901,15.0,91.0,0.0
23346,20150831,2015-08-31,월,0,18,2102,15.5,85.0,0.0
23347,20150831,2015-08-31,월,0,19,737,15.0,88.0,0.0
23348,20150831,2015-08-31,월,0,20,949,15.0,88.0,0.0
23349,20150831,2015-08-31,월,0,21,588,15.0,88.0,0.0
23350,20150831,2015-08-31,월,0,22,401,15.0,88.0,0.0
23351,20150831,2015-08-31,월,0,23,390,15.0,88.0,0.0
23352,20150901,2015-09-01,화,0,0,441,15.0,88.0,-0.1
23353,20150901,2015-09-01,화,0,1,374,15.0,88.0,-0.1
23354,20150901,2015-09-01,화,0,2,291,15.0,82.0,-0.1
23355,20150901,2015-09-01,화,0,3,293,15.0,88.0,-0.1
23356,20150901,2015-09-01,화,0,4,293,15.0,88.0,-0.1
23357,20150901,2015-09-01,화,0,5,2725,15.0,82.0,-0.1
23358,20150901,2015-09-01,화,0,6,330,15.0,82.0,-0.1
23359,20150901,2015-09-01,화,0,7,2749,15.0,82.0,-0.1
23360,20150901,2015-09-01,화,0,8,1973,15.0,82.0,-0.1
23361,20150901,2015-09-01,화,0,9,250,15.5,79.5,-0.1
23362,20150901,2015-09-01,화,0,10,2665,16.0,72.0,-0.1
23363,20150901,2015-09-01,화,0,11,403,15.5,82.0,-0.1
23364,20150901,2015-09-01,화,0,12,2624,16.0,79.5,-0.1
23365,20150901,2015-09-01,화,0,13,310,17.0,70.0,-0.1
23366,20150901,2015-09-01,화,0,14,525,16.5,74.5,-0.1
23367,20150901,2015-09-01,화,0,15,352,17.5,63.5,-0.1
23368,20150901,2015-09-01,화,0,16,2092,18.5,55.5,-0.1
23369,20150901,2015-09-01,화,0,17,6293,17.0,64.0,-0.1
23370,20150901,2015-09-01,화,0,18,685,15.0,79.5,-0.1
23371,20150901,2015-09-01,화,0,19,3372,15.0,82.0,-0.1
23372,20150901,2015-09-01,화,0,20,668,14.5,85.0,-0.1
23373,20150901,2015-09-01,화,0,21,938,14.0,88.0,-0.1
23374,20150901,2015-09-01,화,0,22,2990,14.0,88.0,-0.1
23375,20150901,2015-09-01,화,0,23,2727,14.0,88.0,-0.1
23376,20150902,2015-09-02,수,0,0,306,13.5,88.0,-0.1
23377,20150902,2015-09-02,수,0,1,299,13.0,85.0,-0.1
23378,20150902,2015-09-02,수,0,2,878,13.0,88.0,-0.1
23379,20150902,2015-09-02,수,0,3,299,12.0,91.0,-0.1
23380,20150902,2015-09-02,수,0,4,304,11.5,88.0,-0.1
23381,20150902,2015-09-02,수,0,5,2916,12.0,85.0,-0.1
23382,20150902,2015-09-02,수,0,6,2722,11.5,91.0,-0.1
23383,20150902,2015-09-02,수,0,7,2071,12.5,85.0,-0.1
23384,20150902,2015-09-02,수,0,8,2108,13.5,85.0,-0.1
23385,20150902,2015-09-02,수,0,9,351,15.0,72.0,-0.1
23386,20150902,2015-09-02,수,0,10,2131,16.0,68.0,-0.1
23387,20150902,2015-09-02,수,0,11,528,15.5,67.5,-0.1
23388,20150902,2015-09-02,수,0,12,2902,18.0,56.0,-0.1
23389,20150902,2015-09-02,수,0,13,421,17.0,57.0,-0.1
23390,20150902,2015-09-02,수,0,14,405,17.5,55.5,-0.1
23391,20150902,2015-09-02,수,0,15,3054,17.5,52.0,-0.1
23392,20150902,2015-09-02,수,0,16,549,17.0,55.0,-0.1
23393,20150902,2015-09-02,수,0,17,2880,17.0,53.5,-0.1
23394,20150902,2015-09-02,수,0,18,441,17.0,55.0,-0.1
23395,20150902,2015-09-02,수,0,19,721,15.5,65.0,-0.1
23396,20150902,2015-09-02,수,0,20,658,15.0,69.5,-0.1
23397,20150902,2015-09-02,수,0,21,523,14.0,79.5,-0.1
23398,20150902,2015-09-02,수,0,22,508,14.0,79.5,-0.1
23399,20150902,2015-09-02,수,0,23,2769,14.0,77.0,-0.1
23400,20150903,2015-09-03,목,0,0,2753,14.0,77.0,-0.1
23401,20150903,2015-09-03,목,0,1,274,13.5,79.5,-0.1
23402,20150903,2015-09-03,목,0,2,261,13.0,79.5,-0.1
23403,20150903,2015-09-03,목,0,3,251,12.0,82.0,-0.1
23404,20150903,2015-09-03,목,0,4,259,12.0,82.0,-0.1
23405,20150903,2015-09-03,목,0,5,2863,11.0,82.0,-0.1
23406,20150903,2015-09-03,목,0,6,259,11.5,85.0,-0.1
23407,20150903,2015-09-03,목,0,7,4564,12.5,79.5,-0.1
23408,20150903,2015-09-03,목,0,8,2459,13.5,72.0,-0.1
23409,20150903,2015-09-03,목,0,9,2451,14.0,67.0,-0.1
23410,20150903,2015-09-03,목,0,10,2314,14.0,67.0,-0.1
23411,20150903,2015-09-03,목,0,11,2751,15.0,65.0,-0.1
23412,20150903,2015-09-03,목,0,12,2768,15.5,63.0,-0.1
23413,20150903,2015-09-03,목,0,13,3135,16.0,55.0,-0.1
23414,20150903,2015-09-03,목,0,14,375,15.5,57.0,-0.1
23415,20150903,2015-09-03,목,0,15,2893,16.5,51.5,-0.1
23416,20150903,2015-09-03,목,0,16,2222,16.5,51.5,-0.1
23417,20150903,2015-09-03,목,0,17,2807,15.0,59.0,-0.1
23418,20150903,2015-09-03,목,0,18,525,15.0,59.0,-0.1
23419,20150903,2015-09-03,목,0,19,600,13.0,72.0,-0.1
23420,20150903,2015-09-03,목,0,20,609,14.0,65.0,-0.1
23421,20150903,2015-09-03,목,0,21,236,14.0,63.0,-0.1
23422,20150903,2015-09-03,목,0,22,223,14.0,63.0,-0.1
23423,20150903,2015-09-03,목,0,23,236,13.0,67.0,-0.1
23424,20150904,2015-09-04,금,0,0,215,12.5,74.5,-0.1
23425,20150904,2015-09-04,금,0,1,288,12.5,74.5,-0.1
23426,20150904,2015-09-04,금,0,2,249,12.5,74.5,-0.1
23427,20150904,2015-09-04,금,0,3,217,13.0,72.0,-0.1
23428,20150904,2015-09-04,금,0,4,877,13.0,72.0,-0.1
23429,20150904,2015-09-04,금,0,5,2887,12.5,74.5,-0.1
23430,20150904,2015-09-04,금,0,6,298,13.0,77.0,-0.1
23431,20150904,2015-09-04,금,0,7,2720,13.0,77.0,-0.1
23432,20150904,2015-09-04,금,0,8,1956,13.5,74.5,-0.1
23433,20150904,2015-09-04,금,0,9,315,14.5,65.0,-0.1
23434,20150904,2015-09-04,금,0,10,276,15.5,63.0,-0.1
23435,20150904,2015-09-04,금,0,11,282,15.5,61.0,-0.1
23436,20150904,2015-09-04,금,0,12,280,16.0,59.0,-0.1
23437,20150904,2015-09-04,금,0,13,2814,16.0,59.0,-0.1
23438,20150904,2015-09-04,금,0,14,518,15.5,59.0,-0.1
23439,20150904,2015-09-04,금,0,15,3016,16.0,55.0,-0.1
23440,20150904,2015-09-04,금,0,16,1951,16.0,55.0,-0.1
23441,20150904,2015-09-04,금,0,17,2825,16.0,53.5,-0.1
23442,20150904,2015-09-04,금,0,18,2644,15.0,59.0,-0.1
23443,20150904,2015-09-04,금,0,19,2934,15.0,59.0,-0.1
23444,20150904,2015-09-04,금,0,20,450,15.0,59.0,-0.1
23445,20150904,2015-09-04,금,0,21,452,14.0,63.0,-0.1
23446,20150904,2015-09-04,금,0,22,472,14.0,63.0,-0.1
23447,20150904,2015-09-04,금,0,23,458,14.0,63.0,-0.1
23448,20150905,2015-09-05,토,1,0,234,14.0,63.0,-0.1
23449,20150905,2015-09-05,토,1,1,237,14.0,63.0,-0.1
23450,20150905,2015-09-05,토,1,2,309,12.5,74.5,-0.1
23451,20150905,2015-09-05,토,1,3,221,12.0,74.5,-0.1
23452,20150905,2015-09-05,토,1,4,215,11.0,82.0,-0.1
23453,20150905,2015-09-05,토,1,5,289,11.5,82.0,-0.1
23454,20150905,2015-09-05,토,1,6,216,11.5,88.0,-0.1
23455,20150905,2015-09-05,토,1,7,4771,12.0,94.0,-0.1
23456,20150905,2015-09-05,토,1,8,2016,13.5,88.0,-0.1
23457,20150905,2015-09-05,토,1,9,425,13.0,91.0,-0.1
23458,20150905,2015-09-05,토,1,10,269,13.5,85.0,-0.1
23459,20150905,2015-09-05,토,1,11,2123,14.0,77.0,-0.1
23460,20150905,2015-09-05,토,1,12,251,14.0,77.0,-0.1
23461,20150905,2015-09-05,토,1,13,2170,15.0,65.0,-0.1
23462,20150905,2015-09-05,토,1,14,273,15.5,61.0,-0.1
23463,20150905,2015-09-05,토,1,15,248,16.0,52.0,-0.1
23464,20150905,2015-09-05,토,1,16,262,16.0,52.0,-0.1
23465,20150905,2015-09-05,토,1,17,2068,15.5,51.5,-0.1
23466,20150905,2015-09-05,토,1,18,2726,15.0,57.0,-0.1
23467,20150905,2015-09-05,토,1,19,642,14.0,61.0,-0.1
23468,20150905,2015-09-05,토,1,20,507,13.0,65.0,-0.1
23469,20150905,2015-09-05,토,1,21,2597,12.0,67.0,-0.1
23470,20150905,2015-09-05,토,1,22,2641,11.5,74.0,-0.1
23471,20150905,2015-09-05,토,1,23,282,11.0,76.0,-0.1
23472,20150906,2015-09-06,일,1,0,403,10.5,76.5,-0.1
23473,20150906,2015-09-06,일,1,1,308,10.0,82.0,-0.1
23474,20150906,2015-09-06,일,1,2,274,10.0,79.0,-0.1
23475,20150906,2015-09-06,일,1,3,242,9.5,82.0,-0.1
23476,20150906,2015-09-06,일,1,4,671,9.0,87.0,-0.1
23477,20150906,2015-09-06,일,1,5,306,9.0,87.0,-0.1
23478,20150906,2015-09-06,일,1,6,257,8.5,84.5,-0.1
23479,20150906,2015-09-06,일,1,7,2615,9.5,84.5,-0.1
23480,20150906,2015-09-06,일,1,8,2618,12.5,67.5,-0.1
23481,20150906,2015-09-06,일,1,9,328,13.5,65.0,-0.1
23482,20150906,2015-09-06,일,1,10,260,14.0,63.0,-0.1
23483,20150906,2015-09-06,일,1,11,2590,15.5,57.0,-0.1
23484,20150906,2015-09-06,일,1,12,261,16.5,53.5,-0.1
23485,20150906,2015-09-06,일,1,13,2894,18.0,47.0,-0.1
23486,20150906,2015-09-06,일,1,14,4529,18.0,47.0,-0.1
23487,20150906,2015-09-06,일,1,15,531,19.0,43.0,-0.1
23488,20150906,2015-09-06,일,1,16,2876,19.0,43.0,-0.1
23489,20150906,2015-09-06,일,1,17,2829,19.0,44.5,-0.1
23490,20150906,2015-09-06,일,1,18,2090,18.5,49.0,-0.1
23491,20150906,2015-09-06,일,1,19,2000,17.5,53.5,-0.1
23492,20150906,2015-09-06,일,1,20,497,17.0,59.0,-0.1
23493,20150906,2015-09-06,일,1,21,1377,16.5,61.0,-0.1
23494,20150906,2015-09-06,일,1,22,269,15.5,65.0,-0.1
23495,20150906,2015-09-06,일,1,23,763,15.0,67.0,-0.1
23496,20150907,2015-09-07,월,0,0,249,13.5,74.5,-0.1
23497,20150907,2015-09-07,월,0,1,239,13.0,74.5,-0.1
23498,20150907,2015-09-07,월,0,2,439,12.5,79.5,-0.1
23499,20150907,2015-09-07,월,0,3,247,11.5,82.0,-0.1
23500,20150907,2015-09-07,월,0,4,245,11.0,85.0,-0.1
23501,20150907,2015-09-07,월,0,5,716,11.0,85.0,-0.1
23502,20150907,2015-09-07,월,0,6,2845,11.0,85.0,-0.1
23503,20150907,2015-09-07,월,0,7,354,12.0,79.5,-0.1
23504,20150907,2015-09-07,월,0,8,365,13.0,77.0,-0.1
23505,20150907,2015-09-07,월,0,9,266,15.0,67.0,-0.1
23506,20150907,2015-09-07,월,0,10,4566,16.5,65.5,-0.1
23507,20150907,2015-09-07,월,0,11,350,17.0,63.0,-0.1
23508,20150907,2015-09-07,월,0,12,403,17.0,63.0,-0.1
23509,20150907,2015-09-07,월,0,13,359,16.5,63.5,-0.1
23510,20150907,2015-09-07,월,0,14,2695,16.0,68.0,-0.1
23511,20150907,2015-09-07,월,0,15,2654,16.0,68.0,-0.1
23512,20150907,2015-09-07,월,0,16,548,17.0,63.0,-0.1
23513,20150907,2015-09-07,월,0,17,4601,17.0,63.0,-0.1
23514,20150907,2015-09-07,월,0,18,624,16.5,63.0,-0.1
23515,20150907,2015-09-07,월,0,19,705,15.5,65.0,-0.1
23516,20150907,2015-09-07,월,0,20,835,15.0,67.0,-0.1
23517,20150907,2015-09-07,월,0,21,2778,14.0,72.0,-0.1
23518,20150907,2015-09-07,월,0,22,2763,13.0,77.0,-0.1
23519,20150907,2015-09-07,월,0,23,1452,13.0,77.0,-0.1
23520,20150908,2015-09-08,화,0,0,340,13.0,79.5,-0.1
23521,20150908,2015-09-08,화,0,1,215,13.0,82.0,-0.1
23522,20150908,2015-09-08,화,0,2,742,13.0,77.0,-0.1
23523,20150908,2015-09-08,화,0,3,211,12.0,82.0,-0.1
23524,20150908,2015-09-08,화,0,4,218,11.5,85.0,-0.1
23525,20150908,2015-09-08,화,0,5,1475,11.0,88.0,-0.1
23526,20150908,2015-09-08,화,0,6,2673,11.0,88.0,-0.1
23527,20150908,2015-09-08,화,0,7,4555,12.0,85.0,-0.1
23528,20150908,2015-09-08,화,0,8,1364,13.0,77.0,-0.1
23529,20150908,2015-09-08,화,0,9,2877,13.5,79.5,-0.1
23530,20150908,2015-09-08,화,0,10,452,14.0,72.0,-0.1
23531,20150908,2015-09-08,화,0,11,457,15.0,72.0,-0.1
23532,20150908,2015-09-08,화,0,12,4774,15.0,67.0,-0.1
23533,20150908,2015-09-08,화,0,13,2689,16.0,63.0,-0.1
23534,20150908,2015-09-08,화,0,14,385,16.0,61.0,-0.1
23535,20150908,2015-09-08,화,0,15,276,16.0,61.0,-0.1
23536,20150908,2015-09-08,화,0,16,399,16.5,59.0,-0.1
23537,20150908,2015-09-08,화,0,17,2735,16.0,61.0,-0.1
23538,20150908,2015-09-08,화,0,18,1383,16.0,61.0,-0.1
23539,20150908,2015-09-08,화,0,19,1429,16.0,65.5,-0.1
23540,20150908,2015-09-08,화,0,20,509,16.0,68.0,-0.1
23541,20150908,2015-09-08,화,0,21,2628,15.0,72.0,-0.1
23542,20150908,2015-09-08,화,0,22,2558,15.0,77.0,-0.1
23543,20150908,2015-09-08,화,0,23,216,15.0,77.0,-0.1
23544,20150909,2015-09-09,수,0,0,240,15.0,72.0,-0.1
23545,20150909,2015-09-09,수,0,1,246,14.5,74.5,-0.1
23546,20150909,2015-09-09,수,0,2,365,14.0,77.0,-0.1
23547,20150909,2015-09-09,수,0,3,232,14.0,77.0,-0.1
23548,20150909,2015-09-09,수,0,4,309,14.0,82.0,-0.1
23549,20150909,2015-09-09,수,0,5,400,13.0,88.0,-0.1
23550,20150909,2015-09-09,수,0,6,248,13.5,85.0,-0.1
23551,20150909,2015-09-09,수,0,7,5963,14.0,82.0,-0.1
23552,20150909,2015-09-09,수,0,8,2806,14.0,82.0,-0.1
23553,20150909,2015-09-09,수,0,9,2164,15.0,79.5,-0.1
23554,20150909,2015-09-09,수,0,10,4906,16.0,77.0,-0.1
23555,20150909,2015-09-09,수,0,11,2716,17.0,67.5,-0.1
23556,20150909,2015-09-09,수,0,12,2739,18.5,52.0,-0.1
23557,20150909,2015-09-09,수,0,13,565,19.0,54.0,-0.1
23558,20150909,2015-09-09,수,0,14,2096,19.0,52.0,-0.1
23559,20150909,2015-09-09,수,0,15,2859,19.0,49.0,-0.1
23560,20150909,2015-09-09,수,0,16,3038,18.5,52.0,-0.1
23561,20150909,2015-09-09,수,0,17,2468,18.0,57.5,-0.1
23562,20150909,2015-09-09,수,0,18,2692,17.0,63.0,-0.1
23563,20150909,2015-09-09,수,0,19,2376,16.5,70.0,-0.1
23564,20150909,2015-09-09,수,0,20,904,16.0,77.0,-0.1
23565,20150909,2015-09-09,수,0,21,498,15.0,82.0,-0.1
23566,20150909,2015-09-09,수,0,22,490,14.5,85.0,-0.1
23567,20150909,2015-09-09,수,0,23,426,14.0,88.0,-0.1
23568,20150910,2015-09-10,목,0,0,224,13.0,88.0,-0.1
23569,20150910,2015-09-10,목,0,1,217,13.5,85.0,-0.1
23570,20150910,2015-09-10,목,0,2,291,13.0,88.0,-0.1
23571,20150910,2015-09-10,목,0,3,222,13.0,88.0,-0.1
23572,20150910,2015-09-10,목,0,4,212,12.0,94.0,-0.1
23573,20150910,2015-09-10,목,0,5,292,12.0,94.0,-0.1
23574,20150910,2015-09-10,목,0,6,2661,13.0,88.0,-0.1
23575,20150910,2015-09-10,목,0,7,1971,14.5,85.0,-0.1
23576,20150910,2015-09-10,목,0,8,403,16.0,82.0,-0.1
23577,20150910,2015-09-10,목,0,9,712,17.5,72.5,-0.1
23578,20150910,2015-09-10,목,0,10,4556,19.0,56.0,-0.1
23579,20150910,2015-09-10,목,0,11,1945,19.5,47.5,-0.1
23580,20150910,2015-09-10,목,0,12,2079,20.0,47.5,-0.1
23581,20150910,2015-09-10,목,0,13,2722,20.0,49.0,-0.1
23582,20150910,2015-09-10,목,0,14,2663,20.0,40.5,-0.1
23583,20150910,2015-09-10,목,0,15,3215,20.0,43.0,-0.1
23584,20150910,2015-09-10,목,0,16,702,19.0,56.0,-0.1
23585,20150910,2015-09-10,목,0,17,2358,18.0,64.0,-0.1
23586,20150910,2015-09-10,목,0,18,1725,17.5,66.0,-0.1
23587,20150910,2015-09-10,목,0,19,670,17.0,68.0,-0.1
23588,20150910,2015-09-10,목,0,20,663,16.0,77.0,-0.1
23589,20150910,2015-09-10,목,0,21,563,16.0,77.0,-0.1
23590,20150910,2015-09-10,목,0,22,315,15.0,82.0,-0.1
23591,20150910,2015-09-10,목,0,23,262,14.0,88.0,-0.1
23592,20150911,2015-09-11,금,0,0,260,14.0,88.0,-0.1
23593,20150911,2015-09-11,금,0,1,251,13.5,91.0,-0.1
23594,20150911,2015-09-11,금,0,2,327,13.0,91.0,-0.1
23595,20150911,2015-09-11,금,0,3,856,13.0,91.0,-0.1
23596,20150911,2015-09-11,금,0,4,254,13.0,94.0,-0.1
23597,20150911,2015-09-11,금,0,5,2868,12.5,91.0,-0.1
23598,20150911,2015-09-11,금,0,6,3670,12.5,88.0,-0.1
23599,20150911,2015-09-11,금,0,7,387,14.5,79.5,-0.1
23600,20150911,2015-09-11,금,0,8,450,16.0,74.5,-0.1
23601,20150911,2015-09-11,금,0,9,308,17.5,63.5,-0.1
23602,20150911,2015-09-11,금,0,10,341,19.0,54.0,-0.1
23603,20150911,2015-09-11,금,0,11,310,19.0,58.0,-0.1
23604,20150911,2015-09-11,금,0,12,304,20.5,54.5,-0.1
23605,20150911,2015-09-11,금,0,13,307,20.0,52.0,-0.1
23606,20150911,2015-09-11,금,0,14,448,20.0,52.0,-0.1
23607,20150911,2015-09-11,금,0,15,4675,20.0,50.5,-0.1
23608,20150911,2015-09-11,금,0,16,2262,20.0,54.0,-0.1
23609,20150911,2015-09-11,금,0,17,4601,19.5,58.0,-0.1
23610,20150911,2015-09-11,금,0,18,2142,17.5,68.0,-0.1
23611,20150911,2015-09-11,금,0,19,2188,17.0,72.0,-0.1
23612,20150911,2015-09-11,금,0,20,532,17.0,72.0,-0.1
23613,20150911,2015-09-11,금,0,21,476,17.0,72.0,-0.1
23614,20150911,2015-09-11,금,0,22,391,17.0,72.0,-0.1
23615,20150911,2015-09-11,금,0,23,439,17.0,72.0,-0.1
23616,20150912,2015-09-12,토,1,0,293,17.0,72.0,-0.1
23617,20150912,2015-09-12,토,1,1,223,17.0,72.0,-0.1
23618,20150912,2015-09-12,토,1,2,214,17.0,72.0,-0.1
23619,20150912,2015-09-12,토,1,3,894,17.0,72.0,-0.1
23620,20150912,2015-09-12,토,1,4,266,17.0,72.0,-0.1
23621,20150912,2015-09-12,토,1,5,288,17.0,72.0,-0.1
23622,20150912,2015-09-12,토,1,6,343,17.0,79.5,-0.1
23623,20150912,2015-09-12,토,1,7,4594,17.0,82.0,-0.1
23624,20150912,2015-09-12,토,1,8,2601,17.5,79.5,-0.1
23625,20150912,2015-09-12,토,1,9,4393,18.5,72.5,-0.1
23626,20150912,2015-09-12,토,1,10,598,19.5,62.0,-0.1
23627,20150912,2015-09-12,토,1,11,261,20.0,58.0,-0.1
23628,20150912,2015-09-12,토,1,12,251,21.0,51.0,-0.1
23629,20150912,2015-09-12,토,1,13,259,21.0,53.0,-0.1
23630,20150912,2015-09-12,토,1,14,2767,21.0,53.0,-0.1
23631,20150912,2015-09-12,토,1,15,601,20.0,52.0,-0.1
23632,20150912,2015-09-12,토,1,16,3042,20.0,54.0,-0.1
23633,20150912,2015-09-12,토,1,17,2779,19.0,58.0,-0.1
23634,20150912,2015-09-12,토,1,18,2960,18.0,56.0,-0.1
23635,20150912,2015-09-12,토,1,19,832,17.0,59.0,-0.1
23636,20150912,2015-09-12,토,1,20,507,16.0,68.0,-0.1
