,Unnamed: 0,DateTime,Day,Holiday,Seq,Watt,Temp
2326,166,2016년 4월 7일 - 22시,목,X,22,259,9.0
2327,167,2016년 4월 7일 - 23시,목,X,23,270,9.0
2328,168,2016년 4월 8일 - 0시,금,X,0,389,6.0
2329,169,2016년 4월 8일 - 1시,금,X,1,291,5.0
2330,170,2016년 4월 8일 - 2시,금,X,2,249,4.5
2331,171,2016년 4월 8일 - 3시,금,X,3,269,4.5
2332,172,2016년 4월 8일 - 4시,금,X,4,436,4.0
2333,173,2016년 4월 8일 - 5시,금,X,5,254,3.0
2334,174,2016년 4월 8일 - 6시,금,X,6,261,3.5
2335,175,2016년 4월 8일 - 7시,금,X,7,250,4.5
2336,176,2016년 4월 8일 - 8시,금,X,8,287,7.5
2337,177,2016년 4월 8일 - 9시,금,X,9,294,10.0
2338,178,2016년 4월 8일 - 10시,금,X,10,280,11.5
2339,179,2016년 4월 8일 - 11시,금,X,11,1432,11.5
2340,180,2016년 4월 8일 - 12시,금,X,12,277,12.5
2341,181,2016년 4월 8일 - 13시,금,X,13,301,12.5
2342,182,2016년 4월 8일 - 14시,금,X,14,291,13.0
2343,183,2016년 4월 8일 - 15시,금,X,15,429,12.0
2344,184,2016년 4월 8일 - 16시,금,X,16,260,11.5
2345,185,2016년 4월 8일 - 17시,금,X,17,245,11.0
2346,186,2016년 4월 8일 - 18시,금,X,18,251,11.0
2347,187,2016년 4월 8일 - 19시,금,X,19,324,10.0
2348,188,2016년 4월 8일 - 20시,금,X,20,264,9.5
2349,189,2016년 4월 8일 - 21시,금,X,21,330,9.0
2350,190,2016년 4월 8일 - 22시,금,X,22,260,9.0
2351,191,2016년 4월 8일 - 23시,금,X,23,261,9.0
2352,192,2016년 4월 9일 - 0시,토,O,0,323,6.0
2353,193,2016년 4월 9일 - 1시,토,O,1,251,5.0
2354,194,2016년 4월 9일 - 2시,토,O,2,761,4.5
2355,195,2016년 4월 9일 - 3시,토,O,3,251,4.5
2356,196,2016년 4월 9일 - 4시,토,O,4,251,4.0
2357,197,2016년 4월 9일 - 5시,토,O,5,401,3.0
2358,198,2016년 4월 9일 - 6시,토,O,6,298,3.5
2359,199,2016년 4월 9일 - 7시,토,O,7,247,4.5
2360,200,2016년 4월 9일 - 8시,토,O,8,254,7.5
2361,201,2016년 4월 9일 - 9시,토,O,9,294,10.0
2362,202,2016년 4월 9일 - 10시,토,O,10,289,11.5
2363,203,2016년 4월 9일 - 11시,토,O,11,289,11.5
2364,204,2016년 4월 9일 - 12시,토,O,12,280,12.5
2365,205,2016년 4월 9일 - 13시,토,O,13,298,12.5
2366,206,2016년 4월 9일 - 14시,토,O,14,288,13.0
2367,207,2016년 4월 9일 - 15시,토,O,15,2586,12.0
2368,208,2016년 4월 9일 - 16시,토,O,16,2850,11.5
2369,209,2016년 4월 9일 - 17시,토,O,17,4516,11.0
2370,210,2016년 4월 9일 - 18시,토,O,18,1537,11.0
2371,211,2016년 4월 9일 - 19시,토,O,19,522,10.0
2372,212,2016년 4월 9일 - 20시,토,O,20,667,9.5
2373,213,2016년 4월 9일 - 21시,토,O,21,618,9.0
2374,214,2016년 4월 9일 - 22시,토,O,22,266,9.0
2375,215,2016년 4월 9일 - 23시,토,O,23,251,9.0
2376,216,2016년 4월 10일 - 0시,일,O,0,701,6.0
2377,217,2016년 4월 10일 - 1시,일,O,1,708,5.0
2378,218,2016년 4월 10일 - 2시,일,O,2,250,4.5
2379,219,2016년 4월 10일 - 3시,일,O,3,788,4.5
2380,220,2016년 4월 10일 - 4시,일,O,4,705,4.0
2381,221,2016년 4월 10일 - 5시,일,O,5,849,3.0
2382,222,2016년 4월 10일 - 6시,일,O,6,841,3.5
2383,223,2016년 4월 10일 - 7시,일,O,7,2660,4.5
2384,224,2016년 4월 10일 - 8시,일,O,8,4488,7.5
2385,225,2016년 4월 10일 - 9시,일,O,9,332,10.0
2386,226,2016년 4월 10일 - 10시,일,O,10,292,11.5
2387,227,2016년 4월 10일 - 11시,일,O,11,2626,11.5
2388,228,2016년 4월 10일 - 12시,일,O,12,330,12.5
2389,229,2016년 4월 10일 - 13시,일,O,13,278,12.5
2390,230,2016년 4월 10일 - 14시,일,O,14,357,13.0
2391,231,2016년 4월 10일 - 15시,일,O,15,275,12.0
2392,232,2016년 4월 10일 - 16시,일,O,16,363,11.5
2393,233,2016년 4월 10일 - 17시,일,O,17,3237,11.0
2394,234,2016년 4월 10일 - 18시,일,O,18,4902,11.0
2395,235,2016년 4월 10일 - 19시,일,O,19,552,10.0
2396,236,2016년 4월 10일 - 20시,일,O,20,597,9.5
2397,237,2016년 4월 10일 - 21시,일,O,21,475,9.0
2398,238,2016년 4월 10일 - 22시,일,O,22,301,9.0
2399,239,2016년 4월 10일 - 23시,일,O,23,251,9.0
2400,240,2016년 4월 11일 - 0시,월,X,0,592,6.0
2401,241,2016년 4월 11일 - 1시,월,X,1,261,5.0
2402,242,2016년 4월 11일 - 2시,월,X,2,976,4.5
2403,243,2016년 4월 11일 - 3시,월,X,3,274,4.5
2404,244,2016년 4월 11일 - 4시,월,X,4,250,4.0
2405,245,2016년 4월 11일 - 5시,월,X,5,248,3.0
2406,246,2016년 4월 11일 - 6시,월,X,6,4337,3.5
2407,247,2016년 4월 11일 - 7시,월,X,7,2829,4.5
2408,248,2016년 4월 11일 - 8시,월,X,8,335,7.5
2409,249,2016년 4월 11일 - 9시,월,X,9,2695,10.0
2410,250,2016년 4월 11일 - 10시,월,X,10,660,11.5
2411,251,2016년 4월 11일 - 11시,월,X,11,849,11.5
2412,252,2016년 4월 11일 - 12시,월,X,12,284,12.5
2413,253,2016년 4월 11일 - 13시,월,X,13,241,12.5
2414,254,2016년 4월 11일 - 14시,월,X,14,247,13.0
2415,255,2016년 4월 11일 - 15시,월,X,15,275,12.0
2416,256,2016년 4월 11일 - 16시,월,X,16,2718,11.5
2417,257,2016년 4월 11일 - 17시,월,X,17,2197,11.0
2418,258,2016년 4월 11일 - 18시,월,X,18,369,11.0
2419,259,2016년 4월 11일 - 19시,월,X,19,5144,10.0
2420,260,2016년 4월 11일 - 20시,월,X,20,819,9.5
2421,261,2016년 4월 11일 - 21시,월,X,21,2677,9.0
2422,262,2016년 4월 11일 - 22시,월,X,22,2627,9.0
2423,263,2016년 4월 11일 - 23시,월,X,23,251,9.0
2424,264,2016년 4월 12일 - 0시,화,X,0,246,6.0
2425,265,2016년 4월 12일 - 1시,화,X,1,267,5.0
2426,266,2016년 4월 12일 - 2시,화,X,2,1209,4.5
2427,267,2016년 4월 12일 - 3시,화,X,3,249,4.5
2428,268,2016년 4월 12일 - 4시,화,X,4,241,4.0
2429,269,2016년 4월 12일 - 5시,화,X,5,310,3.0
2430,270,2016년 4월 12일 - 6시,화,X,6,4764,3.5
2431,271,2016년 4월 12일 - 7시,화,X,7,1989,4.5
2432,272,2016년 4월 12일 - 8시,화,X,8,463,7.5
2433,273,2016년 4월 12일 - 9시,화,X,9,390,10.0
2434,274,2016년 4월 12일 - 10시,화,X,10,1978,11.5
2435,275,2016년 4월 12일 - 11시,화,X,11,832,11.5
2436,276,2016년 4월 12일 - 12시,화,X,12,282,12.5
2437,277,2016년 4월 12일 - 13시,화,X,13,276,12.5
2438,278,2016년 4월 12일 - 14시,화,X,14,425,13.0
2439,279,2016년 4월 12일 - 15시,화,X,15,4692,12.0
2440,280,2016년 4월 12일 - 16시,화,X,16,705,11.5
2441,281,2016년 4월 12일 - 17시,화,X,17,2988,11.0
2442,282,2016년 4월 12일 - 18시,화,X,18,1980,11.0
2443,283,2016년 4월 12일 - 19시,화,X,19,1977,10.0
2444,284,2016년 4월 12일 - 20시,화,X,20,703,9.5
2445,285,2016년 4월 12일 - 21시,화,X,21,500,9.0
2446,286,2016년 4월 12일 - 22시,화,X,22,471,9.0
2447,287,2016년 4월 12일 - 23시,화,X,23,471,9.0
2448,288,2016년 4월 13일 - 0시,수,X,0,313,6.0
2449,289,2016년 4월 13일 - 1시,수,X,1,271,5.0
2450,290,2016년 4월 13일 - 2시,수,X,2,238,4.5
2451,291,2016년 4월 13일 - 3시,수,X,3,1211,4.5
2452,292,2016년 4월 13일 - 4시,수,X,4,229,4.0
2453,293,2016년 4월 13일 - 5시,수,X,5,475,3.0
2454,294,2016년 4월 13일 - 6시,수,X,6,2582,3.5
2455,295,2016년 4월 13일 - 7시,수,X,7,4621,4.5
2456,296,2016년 4월 13일 - 8시,수,X,8,5285,7.5
2457,297,2016년 4월 13일 - 9시,수,X,9,685,10.0
2458,298,2016년 4월 13일 - 10시,수,X,10,330,11.5
2459,299,2016년 4월 13일 - 11시,수,X,11,480,11.5
2460,300,2016년 4월 13일 - 12시,수,X,12,337,12.5
2461,301,2016년 4월 13일 - 13시,수,X,13,568,12.5
2462,302,2016년 4월 13일 - 14시,수,X,14,367,13.0
2463,303,2016년 4월 13일 - 15시,수,X,15,340,12.0
2464,304,2016년 4월 13일 - 16시,수,X,16,347,11.5
2465,305,2016년 4월 13일 - 17시,수,X,17,397,11.0
2466,306,2016년 4월 13일 - 18시,수,X,18,347,11.0
2467,307,2016년 4월 13일 - 19시,수,X,19,467,10.0
2468,308,2016년 4월 13일 - 20시,수,X,20,596,9.5
2469,309,2016년 4월 13일 - 21시,수,X,21,525,9.0
2470,310,2016년 4월 13일 - 22시,수,X,22,623,9.0
2471,311,2016년 4월 13일 - 23시,수,X,23,495,9.0
2472,312,2016년 4월 14일 - 0시,목,X,0,355,6.0
2473,313,2016년 4월 14일 - 1시,목,X,1,247,5.0
2474,314,2016년 4월 14일 - 2시,목,X,2,245,4.5
2475,315,2016년 4월 14일 - 3시,목,X,3,1702,4.5
2476,316,2016년 4월 14일 - 4시,목,X,4,381,4.0
2477,317,2016년 4월 14일 - 5시,목,X,5,242,3.0
2478,318,2016년 4월 14일 - 6시,목,X,6,4894,3.5
2479,319,2016년 4월 14일 - 7시,목,X,7,4887,4.5
2480,320,2016년 4월 14일 - 8시,목,X,8,475,7.5
2481,321,2016년 4월 14일 - 9시,목,X,9,2571,10.0
2482,322,2016년 4월 14일 - 10시,목,X,10,675,11.5
2483,323,2016년 4월 14일 - 11시,목,X,11,282,11.5
2484,324,2016년 4월 14일 - 12시,목,X,12,280,12.5
2485,325,2016년 4월 14일 - 13시,목,X,13,270,12.5
2486,326,2016년 4월 14일 - 14시,목,X,14,267,13.0
2487,327,2016년 4월 14일 - 15시,목,X,15,278,12.0
2488,328,2016년 4월 14일 - 16시,목,X,16,289,11.5
2489,329,2016년 4월 14일 - 17시,목,X,17,483,11.0
2490,330,2016년 4월 14일 - 18시,목,X,18,2599,11.0
2491,331,2016년 4월 14일 - 19시,목,X,19,603,10.0
2492,332,2016년 4월 14일 - 20시,목,X,20,529,9.5
2493,333,2016년 4월 14일 - 21시,목,X,21,2066,9.0
2494,334,2016년 4월 14일 - 22시,목,X,22,2604,9.0
2495,335,2016년 4월 14일 - 23시,목,X,23,2582,9.0
2496,336,2016년 4월 15일 - 0시,금,X,0,248,6.0
2497,337,2016년 4월 15일 - 1시,금,X,1,254,5.0
2498,338,2016년 4월 15일 - 2시,금,X,2,261,4.5
2499,339,2016년 4월 15일 - 3시,금,X,3,256,4.5
2500,340,2016년 4월 15일 - 4시,금,X,4,252,4.0
2501,341,2016년 4월 15일 - 5시,금,X,5,894,3.0
2502,342,2016년 4월 15일 - 6시,금,X,6,413,3.5
2503,343,2016년 4월 15일 - 7시,금,X,7,2794,4.5
2504,344,2016년 4월 15일 - 8시,금,X,8,2590,7.5
2505,345,2016년 4월 15일 - 9시,금,X,9,423,10.0
2506,346,2016년 4월 15일 - 10시,금,X,10,311,11.5
2507,347,2016년 4월 15일 - 11시,금,X,11,269,11.5
2508,348,2016년 4월 15일 - 12시,금,X,12,238,12.5
2509,349,2016년 4월 15일 - 13시,금,X,13,2649,12.5
2510,350,2016년 4월 15일 - 14시,금,X,14,2477,13.0
2511,351,2016년 4월 15일 - 15시,금,X,15,619,12.0
2512,352,2016년 4월 15일 - 16시,금,X,16,247,11.5
2513,353,2016년 4월 15일 - 17시,금,X,17,3053,11.0
2514,354,2016년 4월 15일 - 18시,금,X,18,3499,11.0
2515,355,2016년 4월 15일 - 19시,금,X,19,2349,10.0
2516,356,2016년 4월 15일 - 20시,금,X,20,561,9.5
2517,357,2016년 4월 15일 - 21시,금,X,21,2681,9.0
2518,358,2016년 4월 15일 - 22시,금,X,22,655,9.0
2519,359,2016년 4월 15일 - 23시,금,X,23,234,9.0
2520,360,2016년 4월 16일 - 0시,토,O,0,378,6.0
2521,361,2016년 4월 16일 - 1시,토,O,1,247,5.0
2522,362,2016년 4월 16일 - 2시,토,O,2,229,4.5
2523,363,2016년 4월 16일 - 3시,토,O,3,237,4.5
2524,364,2016년 4월 16일 - 4시,토,O,4,227,4.0
2525,365,2016년 4월 16일 - 5시,토,O,5,245,3.0
2526,366,2016년 4월 16일 - 6시,토,O,6,234,3.5
2527,367,2016년 4월 16일 - 7시,토,O,7,4259,4.5
2528,368,2016년 4월 16일 - 8시,토,O,8,4600,7.5
2529,369,2016년 4월 16일 - 9시,토,O,9,2875,10.0
2530,370,2016년 4월 16일 - 10시,토,O,10,539,11.5
2531,371,2016년 4월 16일 - 11시,토,O,11,3137,11.5
2532,372,2016년 4월 16일 - 12시,토,O,12,2919,12.5
2533,373,2016년 4월 16일 - 13시,토,O,13,658,12.5
2534,374,2016년 4월 16일 - 14시,토,O,14,551,13.0
2535,375,2016년 4월 16일 - 15시,토,O,15,736,12.0
2536,376,2016년 4월 16일 - 16시,토,O,16,2981,11.5
2537,377,2016년 4월 16일 - 17시,토,O,17,3037,11.0
2538,378,2016년 4월 16일 - 18시,토,O,18,801,11.0
2539,379,2016년 4월 16일 - 19시,토,O,19,1488,10.0
2540,380,2016년 4월 16일 - 20시,토,O,20,1825,9.5
2541,381,2016년 4월 16일 - 21시,토,O,21,2679,9.0
2542,382,2016년 4월 16일 - 22시,토,O,22,2613,9.0
2543,383,2016년 4월 16일 - 23시,토,O,23,239,9.0
2544,384,2016년 4월 17일 - 0시,일,O,0,254,6.0
2545,385,2016년 4월 17일 - 1시,일,O,1,247,5.0
2546,386,2016년 4월 17일 - 2시,일,O,2,229,4.5
2547,387,2016년 4월 17일 - 3시,일,O,3,889,4.5
2548,388,2016년 4월 17일 - 4시,일,O,4,247,4.0
2549,389,2016년 4월 17일 - 5시,일,O,5,295,3.0
2550,390,2016년 4월 17일 - 6시,일,O,6,447,3.5
2551,391,2016년 4월 17일 - 7시,일,O,7,2714,4.5
2552,392,2016년 4월 17일 - 8시,일,O,8,2035,7.5
2553,393,2016년 4월 17일 - 9시,일,O,9,378,10.0
2554,394,2016년 4월 17일 - 10시,일,O,10,335,11.5
2555,395,2016년 4월 17일 - 11시,일,O,11,4499,11.5
2556,396,2016년 4월 17일 - 12시,일,O,12,549,12.5
2557,397,2016년 4월 17일 - 13시,일,O,13,2605,12.5
2558,398,2016년 4월 17일 - 14시,일,O,14,2608,13.0
2559,399,2016년 4월 17일 - 15시,일,O,15,2745,12.0
2560,400,2016년 4월 17일 - 16시,일,O,16,689,11.5
2561,401,2016년 4월 17일 - 17시,일,O,17,677,11.0
2562,402,2016년 4월 17일 - 18시,일,O,18,1350,11.0
2563,403,2016년 4월 17일 - 19시,일,O,19,608,10.0
2564,404,2016년 4월 17일 - 20시,일,O,20,535,9.5
2565,405,2016년 4월 17일 - 21시,일,O,21,657,9.0
2566,406,2016년 4월 17일 - 22시,일,O,22,259,9.0
2567,407,2016년 4월 17일 - 23시,일,O,23,222,9.0
2568,408,2016년 4월 18일 - 0시,월,X,0,682,6.0
2569,409,2016년 4월 18일 - 1시,월,X,1,759,5.0
2570,410,2016년 4월 18일 - 2시,월,X,2,684,4.5
2571,411,2016년 4월 18일 - 3시,월,X,3,764,4.5
2572,412,2016년 4월 18일 - 4시,월,X,4,760,4.0
2573,413,2016년 4월 18일 - 5시,월,X,5,847,3.0
2574,414,2016년 4월 18일 - 6시,월,X,6,2598,3.5
2575,415,2016년 4월 18일 - 7시,월,X,7,4612,4.5
2576,416,2016년 4월 18일 - 8시,월,X,8,2708,7.5
2577,417,2016년 4월 18일 - 9시,월,X,9,4235,10.0
2578,418,2016년 4월 18일 - 10시,월,X,10,264,11.5
2579,419,2016년 4월 18일 - 11시,월,X,11,412,11.5
2580,420,2016년 4월 18일 - 12시,월,X,12,322,12.5
2581,421,2016년 4월 18일 - 13시,월,X,13,280,12.5
2582,422,2016년 4월 18일 - 14시,월,X,14,261,13.0
2583,423,2016년 4월 18일 - 15시,월,X,15,446,12.0
2584,424,2016년 4월 18일 - 16시,월,X,16,2655,11.5
2585,425,2016년 4월 18일 - 17시,월,X,17,390,11.0
2586,426,2016년 4월 18일 - 18시,월,X,18,2829,11.0
2587,427,2016년 4월 18일 - 19시,월,X,19,2630,10.0
2588,428,2016년 4월 18일 - 20시,월,X,20,521,9.5
2589,429,2016년 4월 18일 - 21시,월,X,21,2584,9.0
2590,430,2016년 4월 18일 - 22시,월,X,22,2629,9.0
2591,431,2016년 4월 18일 - 23시,월,X,23,235,9.0
2592,432,2016년 4월 19일 - 0시,화,X,0,228,6.0
2593,433,2016년 4월 19일 - 1시,화,X,1,223,5.0
2594,434,2016년 4월 19일 - 2시,화,X,2,369,4.5
2595,435,2016년 4월 19일 - 3시,화,X,3,229,4.5
2596,436,2016년 4월 19일 - 4시,화,X,4,231,4.0
2597,437,2016년 4월 19일 - 5시,화,X,5,299,3.0
2598,438,2016년 4월 19일 - 6시,화,X,6,2663,3.5
2599,439,2016년 4월 19일 - 7시,화,X,7,3853,4.5
2600,440,2016년 4월 19일 - 8시,화,X,8,2723,7.5
2601,441,2016년 4월 19일 - 9시,화,X,9,1980,10.0
2602,442,2016년 4월 19일 - 10시,화,X,10,286,11.5
2603,443,2016년 4월 19일 - 11시,화,X,11,282,11.5
2604,444,2016년 4월 19일 - 12시,화,X,12,275,12.5
2605,445,2016년 4월 19일 - 13시,화,X,13,282,12.5
2606,446,2016년 4월 19일 - 14시,화,X,14,269,13.0
2607,447,2016년 4월 19일 - 15시,화,X,15,2924,12.0
2608,448,2016년 4월 19일 - 16시,화,X,16,541,11.5
2609,449,2016년 4월 19일 - 17시,화,X,17,4790,11.0
2610,450,2016년 4월 19일 - 18시,화,X,18,2129,11.0
2611,451,2016년 4월 19일 - 19시,화,X,19,2077,10.0
2612,452,2016년 4월 19일 - 20시,화,X,20,2145,9.5
2613,453,2016년 4월 19일 - 21시,화,X,21,492,9.0
2614,454,2016년 4월 19일 - 22시,화,X,22,359,9.0
2615,455,2016년 4월 19일 - 23시,화,X,23,252,9.0
2616,456,2016년 4월 20일 - 0시,수,X,0,232,6.0
2617,457,2016년 4월 20일 - 1시,수,X,1,236,5.0
2618,458,2016년 4월 20일 - 2시,수,X,2,716,4.5
2619,459,2016년 4월 20일 - 3시,수,X,3,239,4.5
2620,460,2016년 4월 20일 - 4시,수,X,4,257,4.0
2621,461,2016년 4월 20일 - 5시,수,X,5,2675,3.0
2622,462,2016년 4월 20일 - 6시,수,X,6,3985,3.5
2623,463,2016년 4월 20일 - 7시,수,X,7,4711,4.5
2624,464,2016년 4월 20일 - 8시,수,X,8,768,7.5
2625,465,2016년 4월 20일 - 9시,수,X,9,276,10.0
2626,466,2016년 4월 20일 - 10시,수,X,10,336,11.5
2627,467,2016년 4월 20일 - 11시,수,X,11,283,11.5
2628,468,2016년 4월 20일 - 12시,수,X,12,273,12.5
2629,469,2016년 4월 20일 - 13시,수,X,13,281,12.5
2630,470,2016년 4월 20일 - 14시,수,X,14,1097,13.0
2631,471,2016년 4월 20일 - 15시,수,X,15,2241,12.0
2632,472,2016년 4월 20일 - 16시,수,X,16,523,11.5
2633,473,2016년 4월 20일 - 17시,수,X,17,3116,11.0
2634,474,2016년 4월 20일 - 18시,수,X,18,1945,11.0
2635,475,2016년 4월 20일 - 19시,수,X,19,4934,10.0
2636,476,2016년 4월 20일 - 20시,수,X,20,802,9.5
2637,477,2016년 4월 20일 - 21시,수,X,21,696,9.0
2638,478,2016년 4월 20일 - 22시,수,X,22,499,9.0
2639,479,2016년 4월 20일 - 23시,수,X,23,313,9.0
2640,480,2016년 4월 21일 - 0시,목,X,0,310,6.0
2641,481,2016년 4월 21일 - 1시,목,X,1,228,5.0
2642,482,2016년 4월 21일 - 2시,목,X,2,228,4.5
2643,483,2016년 4월 21일 - 3시,목,X,3,207,4.5
2644,484,2016년 4월 21일 - 4시,목,X,4,225,4.0
2645,485,2016년 4월 21일 - 5시,목,X,5,231,3.0
2646,486,2016년 4월 21일 - 6시,목,X,6,4710,3.5
2647,487,2016년 4월 21일 - 7시,목,X,7,4667,4.5
2648,488,2016년 4월 21일 - 8시,목,X,8,3170,7.5
2649,489,2016년 4월 21일 - 9시,목,X,9,2890,10.0
2650,490,2016년 4월 21일 - 10시,목,X,10,4976,11.5
2651,491,2016년 4월 21일 - 11시,목,X,11,2638,11.5
2652,492,2016년 4월 21일 - 12시,목,X,12,2917,12.5
2653,493,2016년 4월 21일 - 13시,목,X,13,668,12.5
2654,494,2016년 4월 21일 - 14시,목,X,14,459,13.0
2655,495,2016년 4월 21일 - 15시,목,X,15,345,12.0
2656,496,2016년 4월 21일 - 16시,목,X,16,310,11.5
2657,497,2016년 4월 21일 - 17시,목,X,17,427,11.0
2658,498,2016년 4월 21일 - 18시,목,X,18,4411,11.0
2659,499,2016년 4월 21일 - 19시,목,X,19,2957,10.0
2660,500,2016년 4월 21일 - 20시,목,X,20,517,9.5
2661,501,2016년 4월 21일 - 21시,목,X,21,632,9.0
2662,502,2016년 4월 21일 - 22시,목,X,22,837,9.0
2663,503,2016년 4월 21일 - 23시,목,X,23,269,9.0
2664,504,2016년 4월 22일 - 0시,금,X,0,710,6.0
2665,505,2016년 4월 22일 - 1시,금,X,1,796,5.0
2666,506,2016년 4월 22일 - 2시,금,X,2,710,4.5
2667,507,2016년 4월 22일 - 3시,금,X,3,795,4.5
2668,508,2016년 4월 22일 - 4시,금,X,4,946,4.0
2669,509,2016년 4월 22일 - 5시,금,X,5,871,3.0
2670,510,2016년 4월 22일 - 6시,금,X,6,2666,3.5
2671,511,2016년 4월 22일 - 7시,금,X,7,4578,4.5
2672,512,2016년 4월 22일 - 8시,금,X,8,311,7.5
2673,513,2016년 4월 22일 - 9시,금,X,9,320,10.0
2674,514,2016년 4월 22일 - 10시,금,X,10,2743,11.5
2675,515,2016년 4월 22일 - 11시,금,X,11,480,11.5
2676,516,2016년 4월 22일 - 12시,금,X,12,429,12.5
2677,517,2016년 4월 22일 - 13시,금,X,13,427,12.5
2678,518,2016년 4월 22일 - 14시,금,X,14,420,13.0
2679,519,2016년 4월 22일 - 15시,금,X,15,272,12.0
2680,520,2016년 4월 22일 - 16시,금,X,16,282,11.5
2681,521,2016년 4월 22일 - 17시,금,X,17,273,11.0
2682,522,2016년 4월 22일 - 18시,금,X,18,531,11.0
2683,523,2016년 4월 22일 - 19시,금,X,19,3353,10.0
2684,524,2016년 4월 22일 - 20시,금,X,20,2511,9.5
2685,525,2016년 4월 22일 - 21시,금,X,21,538,9.0
2686,526,2016년 4월 22일 - 22시,금,X,22,2635,9.0
2687,527,2016년 4월 22일 - 23시,금,X,23,2668,9.0
2688,528,2016년 4월 23일 - 0시,토,O,0,436,6.0
2689,529,2016년 4월 23일 - 1시,토,O,1,667,5.0
2690,530,2016년 4월 23일 - 2시,토,O,2,317,4.5
2691,531,2016년 4월 23일 - 3시,토,O,3,321,4.5
2692,532,2016년 4월 23일 - 4시,토,O,4,316,4.0
2693,533,2016년 4월 23일 - 5시,토,O,5,311,3.0
2694,534,2016년 4월 23일 - 6시,토,O,6,386,3.5
2695,535,2016년 4월 23일 - 7시,토,O,7,4688,4.5
2696,536,2016년 4월 23일 - 8시,토,O,8,3314,7.5
2697,537,2016년 4월 23일 - 9시,토,O,9,2429,10.0
2698,538,2016년 4월 23일 - 10시,토,O,10,2061,11.5
2699,539,2016년 4월 23일 - 11시,토,O,11,818,11.5
2700,540,2016년 4월 23일 - 12시,토,O,12,2141,12.5
2701,541,2016년 4월 23일 - 13시,토,O,13,859,12.5
2702,542,2016년 4월 23일 - 14시,토,O,14,832,13.0
2703,543,2016년 4월 23일 - 15시,토,O,15,1974,12.0
2704,544,2016년 4월 23일 - 16시,토,O,16,945,11.5
2705,545,2016년 4월 23일 - 17시,토,O,17,2025,11.0
2706,546,2016년 4월 23일 - 18시,토,O,18,471,11.0
2707,547,2016년 4월 23일 - 19시,토,O,19,2851,10.0
2708,548,2016년 4월 23일 - 20시,토,O,20,872,9.5
2709,549,2016년 4월 23일 - 21시,토,O,21,511,9.0
2710,550,2016년 4월 23일 - 22시,토,O,22,335,9.0
2711,551,2016년 4월 23일 - 23시,토,O,23,231,9.0
2712,552,2016년 4월 24일 - 0시,일,O,0,370,6.0
2713,553,2016년 4월 24일 - 1시,일,O,1,224,5.0
2714,554,2016년 4월 24일 - 2시,일,O,2,227,4.5
2715,555,2016년 4월 24일 - 3시,일,O,3,219,4.5
2716,556,2016년 4월 24일 - 4시,일,O,4,229,4.0
2717,557,2016년 4월 24일 - 5시,일,O,5,289,3.0
2718,558,2016년 4월 24일 - 6시,일,O,6,285,3.5
2719,559,2016년 4월 24일 - 7시,일,O,7,245,4.5
2720,560,2016년 4월 24일 - 8시,일,O,8,2943,7.5
2721,561,2016년 4월 24일 - 9시,일,O,9,271,10.0
2722,562,2016년 4월 24일 - 10시,일,O,10,258,11.5
2723,563,2016년 4월 24일 - 11시,일,O,11,269,11.5
2724,564,2016년 4월 24일 - 12시,일,O,12,300,12.5
2725,565,2016년 4월 24일 - 13시,일,O,13,4531,12.5
2726,566,2016년 4월 24일 - 14시,일,O,14,614,13.0
2727,567,2016년 4월 24일 - 15시,일,O,15,2597,12.0
2728,568,2016년 4월 24일 - 16시,일,O,16,2791,11.5
2729,569,2016년 4월 24일 - 17시,일,O,17,1852,11.0
2730,570,2016년 4월 24일 - 18시,일,O,18,3515,11.0
2731,571,2016년 4월 24일 - 19시,일,O,19,869,10.0
2732,572,2016년 4월 24일 - 20시,일,O,20,658,9.5
2733,573,2016년 4월 24일 - 21시,일,O,21,2727,9.0
2734,574,2016년 4월 24일 - 22시,일,O,22,2660,9.0
2735,575,2016년 4월 24일 - 23시,일,O,23,299,9.0
2736,576,2016년 4월 25일 - 0시,월,X,0,311,6.0
2737,577,2016년 4월 25일 - 1시,월,X,1,965,5.0
2738,578,2016년 4월 25일 - 2시,월,X,2,368,4.5
2739,579,2016년 4월 25일 - 3시,월,X,3,295,4.5
2740,580,2016년 4월 25일 - 4시,월,X,4,312,4.0
2741,581,2016년 4월 25일 - 5시,월,X,5,450,3.0
2742,582,2016년 4월 25일 - 6시,월,X,6,2747,3.5
2743,583,2016년 4월 25일 - 7시,월,X,7,4843,4.5
2744,584,2016년 4월 25일 - 8시,월,X,8,337,7.5
2745,585,2016년 4월 25일 - 9시,월,X,9,398,10.0
2746,586,2016년 4월 25일 - 10시,월,X,10,274,11.5
2747,587,2016년 4월 25일 - 11시,월,X,11,257,11.5
2748,588,2016년 4월 25일 - 12시,월,X,12,267,12.5
2749,589,2016년 4월 25일 - 13시,월,X,13,252,12.5
2750,590,2016년 4월 25일 - 14시,월,X,14,186,13.0
2751,591,2016년 4월 25일 - 15시,월,X,15,324,12.0
2752,592,2016년 4월 25일 - 16시,월,X,16,4504,11.5
2753,593,2016년 4월 25일 - 17시,월,X,17,339,11.0
2754,594,2016년 4월 25일 - 18시,월,X,18,3113,11.0
2755,595,2016년 4월 25일 - 19시,월,X,19,779,10.0
2756,596,2016년 4월 25일 - 20시,월,X,20,661,9.5
2757,597,2016년 4월 25일 - 21시,월,X,21,2719,9.0
